ep,theory_source_file_bs,analysis_bs,L1,TVD,MAE,RMSE,mean_sMAPE_percent,max_abs_error,comparison_csv
4,1,1,0.10868068960140834,0.05434034480070417,0.021736137920281666,0.0285666621884954,43.41727222636931,0.050700019781116434,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs1.csv
4,1,2,0.6318125072306923,0.31590625361534613,0.07020138969229914,0.12162635042381995,116.27923781418082,0.2586535934272529,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs2.csv
4,1,4,1.0743183116603345,0.5371591558301673,0.06319519480354908,0.14302202929871702,74.89791474501695,0.4743757920677576,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs4.csv
4,1,8,1.2357420263109526,0.6178710131554763,0.03744672807002887,0.10201981060436792,38.17331117527569,0.4285424070495706,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs8.csv
4,1,16,1.1576496065818684,0.5788248032909342,0.03508029110854147,0.09142499826692578,33.69642143101362,0.3113351833156419,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs16.csv
4,1,32,1.1868532013741484,0.5934266006870742,0.03596524852648934,0.08760580342208288,30.35013215149098,0.31125009700312056,./output/distribution_compare_ep4/ep4_theorybs1_vs_realbs32.csv
