pp,ep,local_bs,num_actual_samples,target_pred_expected_x,single_gumbel_expected_x,target_actual_expected_x,recomputed_actual_expected_x,target_tvd,single_gumbel_tvd,gumbel_loc_mu,gumbel_scale_beta,distribution_csv
1,4,32,5952,20.492179563954092,20.49217956395409,22.88155241935484,22.88155241935484,0.2484925045833015,0.24850392074661667,16.425279418433796,7.045711427856965,/home/kms20201444/MoE_profiling/output/reproduced_gumbel_expert_max_fixed_product/pp1_ep4_localbs32_single_gumbel_distribution.csv
2,2,16,11904,10.847393074402184,10.847393074402186,11.784358198924732,11.784358198924732,0.2445763074995412,0.24456877799356389,8.832868036614261,3.4900725181295327,/home/kms20201444/MoE_profiling/output/reproduced_gumbel_expert_max_fixed_product/pp2_ep2_localbs16_single_gumbel_distribution.csv
