x,gumbel_prob,actual_prob,abs_diff
0,3.602750843625677e-29,0,3.602750843625677e-29
1,8.829983003072281e-19,0,8.829983003072281e-19
2,3.470908048615595e-12,0,3.470908048615595e-12
3,5.323210616273703e-08,0,5.323210616273703e-08
4,2.4104458870815072e-05,0.0004200268817204301,0.000395922422849615
5,0.0011492722628141214,0.008400537634408602,0.007251265371594481
6,0.012626527241877229,0.033602150537634407,0.020975623295757178
7,0.05216490469659374,0.0703125,0.01814759530340626
8,0.11209857200239892,0.09375,0.018348572002398922
9,0.1563721629931013,0.09828629032258064,0.058085872670520663
10,0.1645222049827153,0.09551411290322581,0.06900809207948949
11,0.14424823067973896,0.08803763440860216,0.05621059627113681
12,0.1124999050030221,0.08190524193548387,0.03059466306753822
13,0.081410970297489,0.06922043010752688,0.012190540189962129
14,0.056167049251388046,0.05754368279569892,0.0013766335443108763
15,0.03759084077310215,0.04771505376344086,0.010124212990338707
16,0.06912520212131124,0.25529233870967744,0.1861671365883662
