m,theory_prob,real_prob,abs_error,sMAPE_percent
0,0.0,0.0,0.0,0.0
1,0.16167359711021503,0.16167359711021506,2.7755575615628914e-17,1.716766133230002e-14
2,0.7652049731182795,0.7652049731182796,1.1102230246251565e-16,1.4508831798372888e-14
3,0.07236538138440858,0.07236538138440861,2.7755575615628914e-17,3.8354770035951144e-14
4,0.0007560483870967741,0.0007560483870967742,1.0842021724855044e-19,1.4340380734741604e-14
